domega_x,domega_y,domega_z,omega_x,omega_y,omega_z,dq_w,dq_x,dq_y,dq_z,q_w,q_x,q_y,q_z,dt
0.000628475,-0.00062167,-3.11458e-06,-8.09561e-05,1.86856e-05,-1.49788e-05,9.60458e-11,-4.0478e-05,9.34269e-06,-7.48955e-06,1,2.84741e-06,2.56583e-06,-1.74357e-06,0.01
0.000608463,-0.000554672,1.2435e-05,-7.48715e-05,1.31388e-05,-1.48545e-05,7.67889e-11,-3.74357e-05,6.56934e-06,-7.42736e-06,1,2.47305e-06,2.63152e-06,-1.81784e-06,0.01
0.000585687,-0.000487987,2.75673e-05,-6.90146e-05,8.25897e-06,-1.45788e-05,6.12205e-11,-3.45073e-05,4.12941e-06,-7.28951e-06,1,2.12798e-06,2.67281e-06,-1.89073e-06,0.01
0.000560605,-0.000422338,4.21623e-05,-6.34085e-05,4.0356e-06,-1.41572e-05,4.86891e-11,-3.17043e-05,2.01772e-06,-7.07869e-06,1,1.81094e-06,2.69299e-06,-1.96152e-06,0.01
0.000533634,-0.000358349,5.61136e-05,-5.80722e-05,4.5211e-07,-1.35961e-05,3.86393e-11,-2.90361e-05,2.25986e-07,-6.79811e-06,1,1.52058e-06,2.69525e-06,-2.0295e-06,0.01
0.000505154,-0.000296556,6.93277e-05,-5.30207e-05,-2.51345e-06,-1.29028e-05,3.0605e-11,-2.65103e-05,-1.25679e-06,-6.45146e-06,1,1.25547e-06,2.68268e-06,-2.09402e-06,0.01
0.000475514,-0.000237416,8.17229e-05,-4.82655e-05,-4.88762e-06,-1.20856e-05,2.42003e-11,-2.41327e-05,-2.44387e-06,-6.04284e-06,1,1.01415e-06,2.65824e-06,-2.15445e-06,0.01
0.000445034,-0.00018131,9.32295e-05,-4.38152e-05,-6.70072e-06,-1.11533e-05,1.9109e-11,-2.19076e-05,-3.35041e-06,-5.57669e-06,1,7.95069e-07,2.62474e-06,-2.21021e-06,0.01
0.000414006,-0.00012855,0.000103789,-3.96751e-05,-7.98622e-06,-1.01154e-05,1.50745e-11,-1.98375e-05,-3.99316e-06,-5.05774e-06,1,5.96694e-07,2.58481e-06,-2.26079e-06,0.01
0.000382699,-7.93866e-05,0.000113352,-3.58481e-05,-8.78009e-06,-8.98185e-06,1.18896e-11,-1.7924e-05,-4.39009e-06,-4.49097e-06,1,4.17454e-07,2.54091e-06,-2.3057e-06,0.01
0.000351359,-3.40101e-05,0.000121883,-3.23345e-05,-9.12019e-06,-7.76302e-06,9.38626e-12,-1.61672e-05,-4.56013e-06,-3.88155e-06,1,2.55781e-07,2.49531e-06,-2.34451e-06,0.01
0.000320209,7.44135e-06,0.000129352,-2.91324e-05,-9.04578e-06,-6.4695e-06,7.42783e-12,-1.45662e-05,-4.52292e-06,-3.23479e-06,1,1.10119e-07,2.45008e-06,-2.37686e-06,0.01
0.000289455,4.48794e-05,0.000135743,-2.62379e-05,-8.59698e-06,-5.11208e-06,5.90093e-12,-1.31189e-05,-4.29852e-06,-2.55607e-06,1,-2.107e-08,2.40709e-06,-2.40242e-06,0.01
0.000259281,7.82609e-05,0.000141044,-2.36451e-05,-7.81437e-06,-3.70163e-06,4.70941e-12,-1.18225e-05,-3.90722e-06,-1.85085e-06,1,-1.39295e-07,2.36802e-06,-2.42093e-06,0.01
0.000229855,0.000107584,0.000145257,-2.13465e-05,-6.73853e-06,-2.24907e-06,3.76933e-12,-1.06733e-05,-3.36929e-06,-1.12456e-06,1,-2.46028e-07,2.33433e-06,-2.43218e-06,0.01
0.000201327,0.000132884,0.000148387,-1.93333e-05,-5.40969e-06,-7.65196e-07,3.00518e-12,-9.66663e-06,-2.70487e-06,-3.82621e-07,1,-3.42694e-07,2.30728e-06,-2.436e-06,0.01
0.000173831,0.000154231,0.000150451,-1.7595e-05,-3.86738e-06,7.39316e-07,2.3472e-12,-8.79748e-06,-1.93371e-06,3.69637e-07,1,-4.30669e-07,2.28794e-06,-2.43231e-06,0.01
