q_x,q_y,q_z,dq_x,dq_y,dq_z,omega_x,omega_y,omega_z,domega_x,domega_y,domega_z,w_hat_x,w_hat_y,w_hat_z
0.042126,0.0421266,8.34587e-09,-7.10984e-05,-5.03565e-05,8.6432e-07,-7.05521e-05,-4.99203e-05,8.5967e-07,-5.46251e-05,-4.36214e-05,4.65022e-07,-1.161e-07,-9.41072e-08,1.94774e-09
0.0421256,0.0421263,8.50462e-09,-7.41185e-05,-5.28822e-05,8.85338e-07,-7.35323e-05,-5.23984e-05,8.80997e-07,-5.86179e-05,-4.83845e-05,4.34113e-07,-1.24678e-07,-1.04255e-07,1.83095e-09
0.0421252,0.042126,8.64067e-09,-7.72554e-05,-5.55858e-05,9.03847e-07,-7.66407e-05,-5.50627e-05,8.99949e-07,-6.14629e-05,-5.23143e-05,3.89862e-07,-1.30835e-07,-1.12611e-07,1.65932e-09
0.0421247,0.0421257,8.75493e-09,-8.05164e-05,-5.84637e-05,9.20118e-07,-7.98758e-05,-5.79044e-05,9.16665e-07,-6.40589e-05,-5.59369e-05,3.45259e-07,-1.36451e-07,-1.20309e-07,1.4856e-09
0.0421243,0.0421254,8.84902e-09,-8.39796e-05,-6.15944e-05,9.34315e-07,-8.3303e-05,-6.09889e-05,9.31287e-07,-6.76561e-05,-6.05503e-05,3.02828e-07,-1.442e-07,-1.30122e-07,1.32215e-09
0.0421238,0.042125,8.91503e-09,-8.75333e-05,-6.48869e-05,9.45502e-07,-8.68331e-05,-6.42448e-05,9.43021e-07,-7.00174e-05,-6.42122e-05,2.4808e-07,-1.49337e-07,-1.37891e-07,1.10779e-09
0.0421233,0.0421247,8.95779e-09,-9.11874e-05,-6.83368e-05,9.54318e-07,-9.0466e-05,-6.76616e-05,9.52333e-07,-7.21344e-05,-6.75184e-05,1.98423e-07,-1.53939e-07,-1.44902e-07,9.12991e-10
0.0421228,0.0421243,8.97558e-09,-9.49351e-05,-7.19435e-05,9.60506e-07,-9.41943e-05,-7.12364e-05,9.59038e-07,-7.40835e-05,-7.07074e-05,1.46758e-07,-1.58185e-07,-1.51656e-07,7.10031e-10
0.0421223,0.0421239,8.96048e-09,-9.88402e-05,-7.57909e-05,9.63164e-07,-9.80716e-05,-7.50407e-05,9.62344e-07,-7.68595e-05,-7.50199e-05,8.1964e-08,-1.64211e-07,-1.60792e-07,4.56254e-10
0.0421218,0.0421234,8.91278e-09,-0.000102721,-7.96971e-05,9.62396e-07,-0.000101947,-7.89254e-05,9.6225e-07,-7.73849e-05,-7.71626e-05,1.46204e-08,-1.65448e-07,-1.65294e-07,1.88379e-10
0.0421212,0.042123,8.83538e-09,-0.000106674,-8.37486e-05,9.58549e-07,-0.000105889,-8.29502e-05,9.59036e-07,-7.8542e-05,-7.98354e-05,-4.87573e-08,-1.68013e-07,-1.70922e-07,-6.27836e-11
0.0421206,0.0421225,8.72547e-09,-0.000110678,-8.79326e-05,9.51265e-07,-0.000109882,-8.71077e-05,9.52423e-07,-7.96065e-05,-8.24914e-05,-1.15841e-07,-1.70388e-07,-1.76513e-07,-3.28725e-10
0.04212,0.042122,8.58003e-09,-0.000114643,-9.21679e-05,9.40196e-07,-0.000113849,-9.13277e-05,9.42085e-07,-7.93872e-05,-8.40218e-05,-1.8889e-07,-1.70035e-07,-1.79689e-07,-6.2056e-10
0.0421194,0.0421215,8.39674e-09,-0.000118645,-9.65362e-05,9.2512e-07,-0.000117847,-9.56728e-05,9.27788e-07,-7.98456e-05,-8.63322e-05,-2.66847e-07,-1.71127e-07,-1.84518e-07,-9.30896e-10
0.0421187,0.0421209,8.17784e-09,-0.000122591,-0.000100934,9.06346e-07,-0.000121799,-0.00010006,9.09766e-07,-7.91963e-05,-8.74581e-05,-3.42023e-07,-1.69855e-07,-1.86827e-07,-1.23211e-09
0.042118,0.0421204,7.92287e-09,-0.000126481,-0.000105367,8.83798e-07,-0.000125698,-0.000104484,8.87972e-07,-7.82308e-05,-8.82785e-05,-4.17415e-07,-1.67904e-07,-1.88475e-07,-1.53466e-09
0.0421174,0.0421198,7.62667e-09,-0.000130297,-0.000109829,8.56884e-07,-0.000129528,-0.000108939,8.61894e-07,-7.69166e-05,-8.89444e-05,-5.01083e-07,-1.65219e-07,-1.89779e-07,-1.87066e-09
0.0421167,0.0421192,7.29057e-09,-0.000133955,-0.000114234,8.25777e-07,-0.000133212,-0.00011335,8.31625e-07,-7.43143e-05,-8.83594e-05,-5.84871e-07,-1.59787e-07,-1.88407e-07,-2.20945e-09
0.0421159,0.0421185,6.90806e-09,-0.000137526,-0.000118669,7.89722e-07,-0.000136803,-0.000117783,7.96514e-07,-7.23181e-05,-8.86024e-05,-6.79156e-07,-1.55655e-07,-1.88784e-07,-2.58893e-09
0.0421152,0.0421179,6.47873e-09,-0.000140913,-0.000123037,7.4875e-07,-0.000140221,-0.00012216,7.56512e-07,-6.91496e-05,-8.77409e-05,-7.76259e-07,-1.4903e-07,-1.86801e-07,-2.98175e-09
0.0421145,0.0421172,6.00867e-09,-0.000144129,-0.000127331,7.0364e-07,-0.000143471,-0.000126466,7.12274e-07,-6.58207e-05,-8.64479e-05,-8.63418e-07,-1.42039e-07,-1.83907e-07,-3.3354e-09
0.0421137,0.0421165,5.49652e-09,-0.000147162,-0.000131548,6.54095e-07,-0.000146539,-0.000130698,6.63611e-07,-6.22466e-05,-8.49968e-05,-9.51644e-07,-1.34531e-07,-1.80667e-07,-3.69351e-09
0.0421129,0.0421158,4.94178e-09,-0.000150007,-0.000135684,6.0007e-07,-0.000149421,-0.000134849,6.10478e-07,-5.85513e-05,-8.34191e-05,-1.04083e-06,-1.26762e-07,-1.77157e-07,-4.05565e-09
0.0421121,0.0421151,4.34472e-09,-0.00015257,-0.000139645,5.41573e-07,-0.000152035,-0.00013884,5.52875e-07,-5.35174e-05,-8.05252e-05,-1.13019e-06,-1.16139e-07,-1.70832e-07,-4.42074e-09
0.0421113,0.0421143,3.70052e-09,-0.000154848,-0.00014344,4.78065e-07,-0.000154368,-0.000142667,4.90336e-07,-4.80281e-05,-7.73241e-05,-1.22707e-06,-1.04546e-07,-1.63835e-07,-4.81644e-09
0.0421107,0.0421137,1.04289e-09,-0.000140369,-0.000135917,1.82534e-07,-0.000142222,-0.000136718,2.2725e-07,0.00018535,8.01419e-05,-4.47163e-06,3.88458e-07,1.77286e-07,-1.80895e-08
0.0421102,0.0421131,-1.4213e-09,-0.000128203,-0.000129877,-6.81642e-08,-0.000130456,-0.000130959,-1.97191e-08,0.000225309,0.000108169,-4.84451e-06,4.74247e-07,2.38833e-07,-1.97055e-08
0.0421095,0.0421124,-2.17248e-09,-0.000131647,-0.000134482,-1.17312e-07,-0.000131866,-0.000134179,-9.5622e-08,2.19427e-05,-3.02826e-05,-2.16896e-06,4.48217e-08,-6.07979e-08,-8.75152e-09
0.0421089,0.0421117,-2.95864e-09,-0.000133096,-0.000137715,-1.92332e-07,-0.000132964,-0.000137176,-1.7525e-07,-1.31696e-05,-5.39926e-05,-1.70816e-06,-3.04954e-08,-1.12976e-07,-6.80695e-09
0.0421084,0.0421111,-5.26145e-09,-0.000115902,-0.000126651,-4.48437e-07,-0.000118239,-0.000128014,-4.07699e-07,0.000233651,0.000136312,-4.0738e-06,4.92142e-07,2.96937e-07,-1.65998e-08
0.0421078,0.0421104,-6.10112e-09,-0.000118278,-0.000130635,-5.15923e-07,-0.000118669,-0.000130504,-4.94079e-07,3.919e-05,-1.3087e-05,-2.18442e-06,8.1649e-08,-2.39052e-08,-8.82561e-09
0.0421074,0.0421099,-8.17934e-09,-0.000102288,-0.000119878,-7.4058e-07,-0.000104621,-0.000121325,-7.02724e-07,0.000233241,0.000144757,-3.78566e-06,4.92115e-07,3.14672e-07,-1.54647e-08
0.0421072,0.0421095,-1.0145e-08,-8.50373e-05,-0.000107576,-9.42499e-07,-8.81415e-05,-0.000109723,-9.02905e-07,0.000310421,0.000214689,-3.95943e-06,6.5735e-07,4.65439e-07,-1.63175e-08
0.0421067,0.0421089,-1.10507e-08,-8.68897e-05,-0.000111268,-1.02022e-06,-8.75916e-05,-0.00011142,-9.97294e-07,7.01962e-05,1.52029e-05,-2.29294e-06,1.48046e-07,3.71547e-08,-9.30675e-09
0.0421066,0.0421086,-1.27876e-08,-6.62535e-05,-9.49966e-05,-1.20678e-06,-6.93243e-05,-9.72941e-05,-1.17387e-06,0.00030708,0.000229749,-3.29116e-06,6.50442e-07,4.9572e-07,-1.36253e-08
0.0421064,0.0421083,-1.41958e-08,-5.21231e-05,-8.43958e-05,-1.34991e-06,-5.50237e-05,-8.65697e-05,-1.31998e-06,0.000290055,0.000217392,-2.99326e-06,6.15776e-07,4.70273e-07,-1.24376e-08
0.0421062,0.0421078,-1.51219e-08,-5.26773e-05,-8.70785e-05,-1.43973e-06,-5.34963e-05,-8.73788e-05,-1.41809e-06,8.18984e-05,3.00311e-05,-2.16413e-06,1.73085e-07,6.86487e-08,-8.7947e-09
0.0421062,0.0421076,-1.62402e-08,-3.48292e-05,-7.18803e-05,-1.55628e-06,-3.75506e-05,-7.40751e-05,-1.53347e-06,0.000272134,0.000219478,-2.28076e-06,5.77516e-07,4.72335e-07,-9.55191e-09
0.042106,0.0421072,-1.71864e-08,-3.45387e-05,-7.38822e-05,-1.65209e-06,-3.54182e-05,-7.42822e-05,-1.63181e-06,8.79477e-05,3.9996e-05,-2.02785e-06,1.86127e-07,8.96971e-08,-8.24855e-09
0.0421061,0.042107,-1.82365e-08,-1.72425e-05,-5.91289e-05,-1.76113e-06,-1.99061e-05,-6.12929e-05,-1.73978e-06,0.000266362,0.0002164,-2.13431e-06,5.65408e-07,4.65649e-07,-8.95818e-09
0.0421062,0.0421069,-1.90562e-08,-2.84395e-06,-4.66951e-05,-1.84296e-06,-5.65613e-06,-4.90814e-05,-1.82507e-06,0.000281218,0.00023863,-1.78953e-06,5.98566e-07,5.13697e-07,-7.61798e-09
0.0421062,0.0421067,-1.9997e-08,-1.69337e-06,-4.78952e-05,-1.94182e-06,-2.7206e-06,-4.84659e-05,-1.92262e-06,0.000102723,5.70707e-05,-1.91941e-06,2.17834e-07,1.26142e-07,-7.83257e-09
0.0421062,0.0421064,-2.09251e-08,1.18056e-06,-4.73163e-05,-2.03833e-06,4.6527e-07,-4.75734e-05,-2.01906e-06,7.15293e-05,2.57077e-05,-1.9268e-06,1.50279e-07,5.81049e-08,-7.81074e-09
0.0421065,0.0421064,-2.11857e-08,1.90504e-05,-2.98968e-05,-2.05732e-06,1.63589e-05,-3.23846e-05,-2.04876e-06,0.000269155,0.000248779,-8.55537e-07,5.73097e-07,5.32903e-07,-3.88189e-09
0.0421066,0.0421063,-2.20717e-08,2.10974e-05,-3.02319e-05,-2.15763e-06,1.99843e-05,-3.09526e-05,-2.1411e-06,0.000111306,7.20738e-05,-1.65326e-06,2.3647e-07,1.57845e-07,-6.77068e-09
0.0421068,0.0421062,-2.2927e-08,2.4632e-05,-2.88499e-05,-2.24812e-06,2.3799e-05,-2.92643e-05,-2.23051e-06,8.33046e-05,4.14385e-05,-1.76094e-06,1.75685e-07,9.15511e-08,-7.16608e-09
0.0421071,0.0421062,-2.2413e-08,4.00177e-05,-1.16258e-05,-2.17606e-06,3.76332e-05,-1.41352e-05,-2.18063e-06,0.000238446,0.000250932,4.56928e-07,5.09714e-07,5.35558e-07,1.3851e-09
0.0421074,0.0421062,-2.32198e-08,4.29026e-05,-1.111e-05,-2.27526e-06,4.17683e-05,-1.19551e-05,-2.26291e-06,0.000113427,8.45103e-05,-1.23558e-06,2.41465e-07,1.83777e-07,-5.0884e-09
0.0421076,0.0421062,-2.39843e-08,4.70305e-05,-8.90795e-06,-2.35607e-06,4.6109e-05,-9.47407e-06,-2.34109e-06,9.21455e-05,5.66117e-05,-1.49775e-06,1.94945e-07,1.23643e-07,-6.12687e-09
0.0421079,0.0421062,-2.47007e-08,5.14721e-05,-6.21309e-06,-2.42938e-06,5.05734e-05,-6.76057e-06,-2.41462e-06,8.98648e-05,5.47483e-05,-1.47565e-06,1.89981e-07,1.19475e-07,-6.04052e-09
0.0421082,0.0421062,-2.53609e-08,5.60494e-05,-3.23193e-06,-2.49649e-06,5.51391e-05,-3.81312e-06,-2.48266e-06,9.1029e-05,5.81188e-05,-1.38321e-06,1.92586e-07,1.26527e-07,-5.67485e-09
0.0421086,0.0421062,-2.5968e-08,6.08163e-05,6.10748e-08,-2.55834e-06,5.98762e-05,-5.73609e-07,-2.54552e-06,9.40067e-05,6.34684e-05,-1.28205e-06,1.9909e-07,1.37828e-07,-5.27615e-09
0.042109,0.0421063,-2.65191e-08,6.56578e-05,3.56708e-06,-2.61458e-06,6.46982e-05,2.88644e-06,-2.60284e-06,9.59573e-05,6.80639e-05,-1.17314e-06,2.03431e-07,1.47512e-07,-4.84476e-09
0.0421094,0.0421063,-2.70075e-08,7.05684e-05,7.29041e-06,-2.6645e-06,6.95932e-05,6.56553e-06,-2.65397e-06,9.75148e-05,7.24876e-05,-1.0522e-06,2.06942e-07,1.56811e-07,-4.36484e-09
0.0421098,0.0421064,-2.74279e-08,7.5617e-05,1.1312e-05,-2.70761e-06,7.46179e-05,1.05322e-05,-2.6984e-06,9.99042e-05,7.79768e-05,-9.20698e-07,2.12239e-07,1.6837e-07,-3.84409e-09
0.0421102,0.0421065,-2.77719e-08,8.06048e-05,1.54555e-05,-2.74302e-06,7.96068e-05,1.4642e-05,-2.73528e-06,9.98019e-05,8.13571e-05,-7.7364e-07,2.12251e-07,1.75407e-07,-3.25724e-09
0.0421107,0.0421067,-2.80346e-08,8.5623e-05,1.98244e-05,-2.77026e-06,8.46211e-05,1.89693e-05,-2.76411e-06,0.000100189,8.55173e-05,-6.15276e-07,2.13311e-07,1.84079e-07,-2.62594e-09
0.0421112,0.0421068,-2.82113e-08,9.06483e-05,2.44038e-05,-2.78888e-06,8.96443e-05,2.35067e-05,-2.78441e-06,0.00010041,8.97107e-05,-4.47217e-07,2.1403e-07,1.92815e-07,-1.95564e-09
0.0421117,0.042107,-2.82987e-08,9.5582e-05,2.91034e-05,-2.79859e-06,9.45899e-05,2.81767e-05,-2.79587e-06,9.92097e-05,9.26678e-05,-2.72027e-07,2.1173e-07,1.98898e-07,-1.25448e-09
0.0421123,0.0421072,-2.82907e-08,0.000100501,3.40144e-05,-2.79873e-06,9.95148e-05,3.30494e-05,-2.79787e-06,9.86392e-05,9.65047e-05,-8.56814e-08,2.10781e-07,2.06838e-07,-5.09885e-10
0.0421128,0.0421075,-2.81838e-08,0.0001053,3.90416e-05,-2.78896e-06,0.000104332,3.80487e-05,-2.79005e-06,9.68042e-05,9.92954e-05,1.08814e-07,2.07152e-07,2.12534e-07,2.69381e-10
0.0421134,0.0421077,-2.79705e-08,0.00011005,4.4273e-05,-2.76849e-06,0.000109095,4.32432e-05,-2.77166e-06,9.55565e-05,0.00010298,3.16918e-07,2.04787e-07,2.20115e-07,1.10191e-09
0.042114,0.042108,-2.76474e-08,0.000114648,4.96149e-05,-2.73698e-06,0.000113717,4.85585e-05,-2.74232e-06,9.30629e-05,0.000105644,5.33654e-07,1.99783e-07,2.25507e-07,1.97105e-09
0.0421147,0.0421084,-2.72107e-08,0.00011908,5.50617e-05,-2.69409e-06,0.00011818,5.39825e-05,-2.70167e-06,9.00126e-05,0.000107917,7.58083e-07,1.93595e-07,2.30048e-07,2.87184e-09
0.0421153,0.0421087,-2.6656e-08,0.000123342,6.06199e-05,-2.63932e-06,0.000122474,5.95183e-05,-2.64924e-06,8.67073e-05,0.000110161,9.91496e-07,1.86874e-07,2.34508e-07,3.80891e-09
0.042116,0.0421091,-2.59817e-08,0.000127419,6.62759e-05,-2.5726e-06,0.000126587,6.51539e-05,-2.58489e-06,8.3138e-05,0.000112206,1.22892e-06,1.79592e-07,2.3854e-07,4.76251e-09
0.0421167,0.0421095,-2.51861e-08,0.000131298,7.20228e-05,-2.49373e-06,0.000130505,7.08819e-05,-2.50843e-06,7.93001e-05,0.000114093,1.47013e-06,1.71744e-07,2.42228e-07,5.73169e-09
0.0421174,0.04211,-2.42653e-08,0.000134803,7.76923e-05,-2.40231e-06,0.000134074,7.65563e-05,-2.41949e-06,7.29466e-05,0.000113606,1.71809e-06,1.58538e-07,2.40833e-07,6.73191e-09
0.0421181,0.0421104,-2.32098e-08,0.000138091,8.34695e-05,-2.29726e-06,0.000137411,8.232e-05,-2.31709e-06,6.79855e-05,0.000114945,1.98309e-06,1.48313e-07,2.433e-07,7.79767e-09
0.0421189,0.0421109,-2.20136e-08,0.000141054,8.92584e-05,-2.17802e-06,0.000140435,8.81032e-05,-2.20063e-06,6.19583e-05,0.00011552,2.26113e-06,1.35842e-07,2.44125e-07,8.91731e-09
0.0421196,0.0421114,-2.06754e-08,0.000143687,9.50547e-05,-2.04453e-06,0.000143132,9.38967e-05,-2.06997e-06,5.55325e-05,0.000115801,2.544e-06,1.22522e-07,2.4431e-07,1.00571e-08
0.0421201,0.042112,-1.35053e-08,0.000127088,9.75166e-05,-1.2376e-06,0.000129211,9.68188e-05,-1.35721e-06,-0.000212326,6.97728e-05,1.19609e-05,-4.34991e-07,1.32246e-07,4.79049e-08
0.0421208,0.0421125,-1.18839e-08,0.000131089,0.000103597,-1.15058e-06,0.00013119,0.000102541,-1.19931e-06,-1.01319e-05,0.000105646,4.87289e-06,-1.55742e-08,2.18841e-07,1.96136e-08
0.0421212,0.042113,-4.94356e-09,0.000111629,0.000102229,-3.88326e-07,0.000114352,0.000102092,-5.08966e-07,-0.000272238,1.36694e-05,1.20641e-05,-5.62879e-07,1.20763e-08,4.84626e-08
0.0421218,0.0421136,-3.08007e-09,0.000115168,0.000108499,-2.73351e-07,0.000115519,0.000107589,-3.26288e-07,-3.50162e-05,9.09587e-05,5.29368e-06,-6.83522e-08,1.86508e-07,2.13291e-08
0.0421224,0.0421142,-1.09326e-09,0.000116368,0.000114056,-8.94148e-08,0.000116311,0.000113007,-1.31223e-07,5.66532e-06,0.000104878,4.1808e-06,1.80517e-08,2.18397e-07,1.67034e-08
0.0421227,0.0421147,5.66491e-09,9.30667e-05,0.000108442,6.57184e-07,9.62708e-05,0.000108895,5.40889e-07,-0.000320403,-4.5255e-05,1.16295e-05,-6.66167e-07,-1.13139e-07,4.68014e-08
0.0421231,0.0421154,7.87098e-09,9.55884e-05,0.000114725,8.15434e-07,9.62276e-05,0.000113995,7.57841e-07,-6.39203e-05,7.29722e-05,5.75936e-06,-1.29594e-07,1.47071e-07,2.3218e-08
0.0421233,0.0421159,1.40897e-08,7.37882e-05,0.000108786,1.48616e-06,7.70006e-05,0.000109382,1.37549e-06,-0.000321233,-5.96518e-05,1.10675e-05,-6.69166e-07,-1.43255e-07,4.46039e-08
0.0421237,0.0421165,1.64816e-08,7.53599e-05,0.000114729,1.66998e-06,7.61333e-05,0.000114091,1.61055e-06,-7.73399e-05,6.38259e-05,5.94277e-06,-1.57956e-07,1.27187e-07,2.39575e-08
0.0421238,0.042117,2.2383e-08,5.43419e-05,0.00010855,2.30043e-06,5.74875e-05,0.000109208,2.19478e-06,-0.00031456,-6.57891e-05,1.05652e-05,-6.55804e-07,-1.55627e-07,4.26015e-08
0.0421238,0.0421174,2.78625e-08,3.31663e-05,0.000100375,2.84586e-06,3.70639e-05,0.000101708,2.73787e-06,-0.000389766,-0.000133265,1.07992e-05,-8.17025e-07,-3.01039e-07,4.37507e-08
0.0421237,0.0421179,3.28581e-08,1.75818e-05,9.6373e-05,3.33374e-06,2.09394e-05,9.73375e-05,3.23296e-06,-0.000335762,-9.64447e-05,1.00773e-05,-7.03359e-07,-2.21708e-07,4.08007e-08
0.0421236,0.0421182,3.69411e-08,-1.19132e-07,8.80043e-05,3.7235e-06,3.36495e-06,8.94592e-05,3.63853e-06,-0.000348409,-0.00014549,8.4973e-06,-7.32274e-07,-3.24016e-07,3.45316e-08
0.0421235,0.0421187,3.96071e-08,-5.37127e-07,9.32284e-05,3.96168e-06,5.96315e-07,9.29551e-05,3.90256e-06,-0.000113344,2.73324e-05,5.91191e-06,-2.34943e-07,4.87762e-08,2.38435e-08
0.0421233,0.0421191,4.3237e-08,-1.87936e-05,8.36654e-05,4.33125e-06,-1.59186e-05,8.49039e-05,4.26186e-06,-0.0002875,-0.000123854,6.93934e-06,-6.03571e-07,-2.74616e-07,2.81559e-08
0.0421232,0.0421195,4.59478e-08,-2.04308e-05,8.80801e-05,4.58598e-06,-1.93176e-05,8.78514e-05,4.52938e-06,-0.000111319,2.28678e-05,5.6603e-06,-2.30685e-07,3.97795e-08,2.28082e-08
0.0421228,0.0421198,4.84867e-08,-4.00728e-05,7.42302e-05,4.83083e-06,-3.70127e-05,7.6075e-05,4.7795e-06,-0.000306005,-0.000184485,5.13297e-06,-6.45627e-07,-4.01561e-07,2.10072e-08
0.0421226,0.0421202,5.11869e-08,-4.22478e-05,7.84156e-05,5.0988e-06,-4.10033e-05,7.84056e-05,5.0459e-06,-0.000124457,1.0023e-06,5.28992e-06,-2.59361e-07,-6.72844e-09,2.13228e-08
0.0421223,0.0421206,5.38648e-08,-4.61406e-05,8.07928e-05,5.36308e-06,-4.52173e-05,8.04619e-05,5.31021e-06,-9.23262e-05,3.30904e-05,5.28676e-06,-1.89805e-07,6.28906e-08,2.1258e-08
0.0421218,0.0421209,5.49505e-08,-6.34061e-05,6.56148e-05,5.44541e-06,-6.07339e-05,6.76112e-05,5.41775e-06,-0.000267223,-0.000199635,2.76564e-06,-5.66153e-07,-4.30524e-07,1.15336e-08
0.0421214,0.0421212,5.7518e-08,-6.66618e-05,6.88636e-05,5.72022e-06,-6.53875e-05,6.90297e-05,5.67364e-06,-0.00012743,-1.66155e-05,4.65893e-06,-2.664e-07,-4.35293e-08,1.87736e-08
0.0421211,0.0421216,6.00298e-08,-7.12187e-05,7.03187e-05,5.97356e-06,-7.01946e-05,7.01697e-05,5.92416e-06,-0.000102406,1.49038e-05,4.93982e-06,-2.11823e-07,2.44427e-08,1.98838e-08
0.0421205,0.0421217,5.97411e-08,-8.8879e-05,5.06784e-05,5.89637e-06,-8.6121e-05,5.33478e-05,5.89188e-06,-0.000275793,-0.000266939,4.48833e-07,-5.88121e-07,-5.70775e-07,2.33831e-09
0.04212,0.0421219,6.21305e-08,-9.26607e-05,5.33191e-05,6.16643e-06,-9.12873e-05,5.37769e-05,6.1276e-06,-0.000137346,-4.57829e-05,3.88267e-06,-2.88805e-07,-1.05018e-07,1.56601e-08
0.0421194,0.0421222,6.44254e-08,-9.77139e-05,5.37682e-05,6.39804e-06,-9.65906e-05,5.38484e-05,6.35405e-06,-0.000112328,-8.02754e-06,4.39901e-06,-2.33849e-07,-2.39042e-08,1.77365e-08
0.0421188,0.0421225,6.66095e-08,-0.000103097,5.34831e-05,6.61283e-06,-0.000102006,5.35474e-05,6.56956e-06,-0.000109113,-6.43752e-06,4.32707e-06,-2.26943e-07,-2.01899e-08,1.74559e-08
0.0421183,0.0421227,6.86768e-08,-0.000108618,5.27583e-05,6.81485e-06,-0.000107518,5.28784e-05,6.77356e-06,-0.000110017,-1.20076e-05,4.12857e-06,-2.29142e-07,-3.17905e-08,1.66676e-08
